Susanne,22,0.003606636,1.686462,0.07381193,0.001362443,0.124122,0.07290228,0,0.2002974,closed,20,0.382,toEnd,0
Susanne,23,0.03119754,1.40741,-0.03531672,0.002783239,0.1020333,-0.03701346,0,0.2099137,open,-10,0.382,toStart,0
Susanne,23,0.02208786,1.28418,-0.09339772,0.01101198,0.1198417,-0.07290228,0,0.2002974,open,-20,0.382,toEnd,0
Susanne,24,0.03185505,1.631226,0.07071852,0.01156865,0.2435112,0.05988041,0,0.3395987,open,10,0.618,toStart,0
Susanne,24,0.05476841,1.57489,0.1750255,0.01422798,0.2951371,0.1179414,0,0.3240413,open,20,0.618,toEnd,0
Susanne,25,0.01030482,1.474304,0.07362927,0.0159938,0.269466,0.05988041,0,0.3395987,closed,10,0.618,toStart,0
Susanne,25,0.02776297,1.150513,0.001353819,0.01341271,0.2532229,0,0,0.3448375,closed,0,0.618,toEnd,0
Susanne,26,0.006962397,1.485229,0.0109163,0.01615275,0.4188403,0,0,0.476523,closed,0,0.854,toStart,0
Susanne,26,0.0213337,1.51886,0.09552348,0.01212413,0.4392529,0.08274736,0,0.4692836,closed,10,0.854,toEnd,0
Susanne,27,0.0197383,1.92157,0.001160467,0.004763665,0.1189623,0,0,0.213152,closed,0,0.382,toStart,0
Susanne,27,0.0207822,1.630066,-0.03191821,0.007780371,0.1160731,-0.03701346,0,0.2099137,closed,-10,0.382,toEnd,0
Susanne,28,0.006902189,2.223022,0.08590101,0.004292192,0.119301,0.07290228,0,0.2002974,open,20,0.382,toStart,0
Susanne,28,0.1036707,2.05481,0.2049509,0.005567921,0.3461193,0.1179414,0,0.3240413,open,20,0.618,toEnd,0
Susanne,29,0.00992582,2.033508,-0.03573993,0.005427942,0.1256922,-0.03701346,0,0.2099137,closed,-10,0.382,toStart,0
Susanne,29,0.01647865,2.8479,-0.08134534,0.003420934,0.1109293,-0.07290228,0,0.2002974,closed,-20,0.382,toEnd,0
Susanne,30,0.01990697,2.668945,0.09587657,0.01731372,0.4368076,0.08274736,0,0.4692836,open,10,0.854,toStart,0
Susanne,30,0.1129906,1.619934,0.2774747,-0.02139507,0.4320371,0.1629805,0,0.4477852,open,20,0.854,toEnd,0
Susanne,31,0.01475786,1.720276,0.004587918,0.01853883,0.4107737,0,0,0.476523,open,0,0.854,toStart,0
Susanne,31,0.04066022,1.496521,-0.0806941,0.02214903,0.3760812,-0.08274736,0,0.4692836,open,-10,0.854,toEnd,0
Susanne,32,0.02082136,1.976624,0.001312994,-0.00160143,0.112618,0,0,0.213152,open,0,0.382,toStart,0
Susanne,32,0.1236979,1.620361,-0.08085346,0.009972636,0.2636736,-0.03701346,0,0.2099137,open,-10,0.382,toEnd,0
Susanne,33,0.03129865,1.73114,-0.03599561,0.002325246,0.1006502,-0.03701346,0,0.2099137,closed,-10,0.382,toStart,0
Susanne,33,0.0250467,1.596558,0.005805803,-0.001258632,0.1090592,0,0,0.213152,closed,0,0.382,toEnd,0
Susanne,34,0.01778909,0.894043,0.005236957,0.001362434,0.1169049,0,0,0.213152,closed,0,0.382,toStart,0
Susanne,34,0.006043277,1.497253,6.9438E-05,0.01073654,0.2688893,0,0,0.3448375,closed,0,0.618,toEnd,0
Susanne,35,0.01839495,2.690979,-0.06114998,0.01072898,0.2511774,-0.05988041,0,0.3395987,open,-10,0.618,toStart,0
Susanne,35,0.0586835,2.178162,-0.1718093,0.01919381,0.2929955,-0.1179414,0,0.3240413,open,-20,0.618,toEnd,0
Susanne,36,0.01395643,1.887207,-0.05846666,0.00444557,0.2555688,-0.05988041,0,0.3395987,open,-10,0.618,toStart,0
Susanne,36,0.06252611,1.843018,0.04080802,-0.009840447,0.2274772,0,0,0.3448375,open,0,0.618,toEnd,0
Susanne,37,0.01998802,1.876465,0.004940434,-0.00100508,0.1122304,0,0,0.213152,open,0,0.382,toStart,0
Susanne,37,0.01584867,1.843079,0.01140184,0.02130147,0.2746575,0,0,0.3448375,open,0,0.618,toEnd,0
Susanne,38,0.02083858,2.144226,-0.03301343,0.000373302,0.1075357,-0.03701346,0,0.2099137,open,-10,0.382,toStart,0
Susanne,38,0.04234715,1.765808,-0.09567998,0.01574592,0.1534375,-0.07290228,0,0.2002974,open,-20,0.382,toEnd,0
Susanne,39,0.0152945,1.640991,-0.1209239,0.01292998,0.2377833,-0.1179414,0,0.3240413,closed,-20,0.618,toStart,0
Susanne,39,0.009239043,1.876648,-0.06244496,0.00978112,0.260982,-0.05988041,0,0.3395987,closed,-10,0.618,toEnd,0
Susanne,40,0.008444859,1.58606,0.06916088,0.009282475,0.2790639,0.05988041,0,0.3395987,open,10,0.618,toStart,0
